,TimeUTC,DCnt,RE,FCnt,rcvFREQ,WM,WD,WS,Height,Xdistanc,Ydistanc,HDP,PDP,GeodetLat,GeodetLon,V,FE,FRT,FTI,FVH,FVL,FSP1,FSP2,FSP3,FSP4,N,Prs,Tmp,Hum
34,2024-06-18 01:30:38,68,4,01484,401.90347,1,258.03,3.94,149.6,113.5,57.7, 1.0, 1.6,34.07137,136.21632,0,0000,360.39,  0.00,327.74,349.25,  0.00,  2.03,222.83,  0.00,9,987.9,17.9,92.1
35,2024-06-18 01:30:39,70,4,01486,401.90347,1,258.37,3.97,153.7,113.5,57.7, 1.0, 1.6,34.07137,136.21632,0,0000,360.39,  0.00,327.79,349.22,  0.00,  1.85,  0.00,  0.00,9,987.4,17.9,92.3
36,2024-06-18 01:30:40,72,4,01488,401.90347,1,261.25,3.94,158.0,114.5,57.7, 1.0, 1.6,34.07137,136.21633,0,0000,360.39,  0.00,327.79,349.22,  0.00,  2.03,223.02,  0.00,9,986.9,17.9,92.6
37,2024-06-18 01:30:41,74,4,01490,401.90347,1,262.72,3.9,162.1,113.5,58.8, 1.0, 1.6,34.07138,136.21632,0,0000,360.39,  0.00,327.80,349.19,  0.00,  1.85,  0.00,  0.00,9,986.4,17.9,92.9
38,2024-06-18 01:30:42,76,4,01492,401.90359,1,265.75,3.76,166.5,113.5,58.8, 1.0, 1.6,34.07138,136.21632,0,0000,360.38,  0.00,327.80,349.19,  0.00,  2.03,223.21,  0.00,9,985.9,17.8,93.1
39,2024-06-18 01:30:43,78,4,01494,401.90359,1,267.62,3.64,170.7,113.5,61.0, 1.0, 1.6,34.0714,136.21632,0,0000,360.38,  0.00,327.83,349.16,  0.00,  1.85,  0.00,  0.00,9,985.5,17.9,93.1
40,2024-06-18 01:30:44,80,4,01496,401.90359,1,269.28,3.41,175.2,115.4,64.3, 1.0, 1.6,34.07143,136.21634,0,0000,360.38,  0.00,327.83,349.16,  0.00,  2.03,223.32,  0.00,9,984.9,17.9,93.0
41,2024-06-18 01:30:45,82,4,01498,401.90359,1,270.97,3.23,179.5,120.9,67.7, 1.0, 1.6,34.07146,136.2164,0,0000,360.38,  0.00,327.78,349.14,  0.00,  1.85,  0.00,  0.00,9,984.4,17.9,92.8
42,2024-06-18 01:30:46,84,4,01500,401.90359,1,271.96,3.08,184.2,125.5,72.1, 1.0, 1.6,34.0715,136.21645,0,0000,360.38,  0.00,327.78,349.14,  0.00,  2.03,223.41,  0.00,9,983.9,17.9,92.7
43,2024-06-18 01:30:47,86,4,01502,401.90359,1,273.94,3.01,188.7,127.4,74.3, 1.0, 1.6,34.07152,136.21647,0,0000,360.38,  0.00,327.73,349.13,  0.00,  1.85,  0.00,  0.00,9,983.4,17.9,92.8
44,2024-06-18 01:30:48,88,4,01504,401.90359,1,276.97,3.02,193.4,132.9,76.5, 1.0, 1.6,34.07154,136.21653,0,0000,360.38,  0.00,327.73,349.13,  0.00,  2.03,223.57,  0.00,9,982.8,17.9,93.0
45,2024-06-18 01:30:49,90,4,01506,401.90359,1,280.46,2.99,197.8,138.5,76.5, 1.0, 1.6,34.07154,136.21659,0,0000,360.38,  0.00,327.83,349.10,  0.00,  1.85,  0.00,  0.00,9,982.3,17.8,93.1
46,2024-06-18 01:30:50,92,4,01508,401.90359,1,286.13,3.02,202.5,144.0,74.3, 1.0, 1.6,34.07152,136.21665,0,0000,360.38,  0.00,327.83,349.10,  0.00,  2.03,223.85,  0.00,9,981.8,17.8,93.2
47,2024-06-18 01:30:51,94,4,01510,401.90359,1,290.94,2.97,206.9,147.7,72.1, 1.0, 1.6,34.0715,136.21669,0,0000,360.38,  0.00,327.79,349.08,  0.00,  1.85,  0.00,  0.00,9,981.3,17.8,93.3
48,2024-06-18 01:30:52,96,4,01512,401.90359,1,295.52,3.0,211.5,151.4,69.9, 1.0, 1.6,34.07148,136.21673,0,0000,360.38,  0.00,327.79,349.08,  0.00,  2.03,224.00,  0.00,9,980.8,17.8,93.3
49,2024-06-18 01:30:53,98,4,01514,401.90359,1,299.87,2.97,216.0,153.2,67.7, 1.0, 1.6,34.07146,136.21675,0,0000,360.38,  0.00,327.78,349.06,  0.00,  1.85,  0.00,  0.00,9,980.3,17.7,93.4
50,2024-06-18 01:30:54,100,4,01516,401.90359,1,303.68,2.96,220.5,156.9,64.3, 1.0, 1.6,34.07143,136.21679,0,0000,360.38,  0.00,327.78,349.06,  0.00,  2.02,224.11,  0.00,9,979.7,17.7,93.5
51,2024-06-18 01:30:55,102,4,01518,401.90359,1,307.65,2.99,225.0,161.5,62.1, 1.0, 1.6,34.07141,136.21684,0,0000,360.38,  0.00,327.73,349.04,  0.00,  1.85,  0.00,  0.00,9,979.2,17.7,93.7
52,2024-06-18 01:30:56,104,4,01520,401.90359,1,310.92,2.85,229.6,167.1,61.0, 1.0, 1.6,34.0714,136.2169,0,0000,360.38,  0.00,327.73,349.04,  0.00,  2.02,224.31,  0.00,9,978.7,17.7,93.8
53,2024-06-18 01:30:57,106,4,01522,401.90359,1,314.91,2.85,234.2,171.7,58.8, 1.0, 1.6,34.07138,136.21695,0,0000,360.38,  0.00,327.78,349.02,  0.00,  1.85,  0.00,  0.00,9,978.2,17.6,93.9
54,2024-06-18 01:30:58,108,4,01524,401.90359,1,316.71,2.85,239.0,175.4,55.5, 1.0, 1.6,34.07135,136.21699,0,0000,360.38,  0.00,327.78,349.02,  0.00,  2.02,224.56,  0.00,9,977.6,17.6,93.9
55,2024-06-18 01:30:59,110,4,01526,401.90359,1,320.02,2.86,243.7,179.1,52.1, 1.0, 1.6,34.07132,136.21703,0,0000,360.38,  0.00,327.77,349.00,  0.00,  1.85,  0.00,  0.00,9,977.1,17.6,93.9
56,2024-06-18 01:31:00,112,4,01528,401.90359,1,321.53,2.83,248.6,181.8,49.9, 1.0, 1.6,34.0713,136.21706,0,0000,360.38,  0.00,327.77,349.00,  0.00,  2.02,224.64,  0.00,9,976.5,17.5,93.9
57,2024-06-18 01:31:01,114,4,01530,401.90359,1,325.15,2.84,253.4,182.8,46.6, 1.0, 1.6,34.07127,136.21707,0,0000,360.38,  0.00,327.71,348.97,  0.00,  1.85,  0.00,  0.00,9,976.0,17.5,93.9
58,2024-06-18 01:31:02,116,4,01532,401.90359,1,327.5,2.76,258.6,182.8,44.4, 1.0, 1.6,34.07125,136.21707,0,0000,360.38,  0.00,327.71,348.97,  0.00,  2.02,224.73,  0.00,9,975.4,17.6,94.0
59,2024-06-18 01:31:03,118,4,01534,401.90359,1,331.04,2.79,263.5,180.9,44.4, 1.0, 1.6,34.07125,136.21705,0,0000,360.38,  0.00,327.81,348.95,  0.00,  1.85,  0.00,  0.00,9,974.8,17.5,94.3
60,2024-06-18 01:31:04,120,4,01536,401.90359,1,334.16,2.77,268.8,178.2,44.4, 1.0, 1.6,34.07125,136.21702,0,0000,360.53,  0.00,327.81,348.95,  0.00,  2.02,225.06,  0.00,9,974.2,17.3,94.4
61,2024-06-18 01:31:05,122,4,01538,401.90359,1,337.89,2.8,273.8,176.3,45.5, 1.0, 1.6,34.07126,136.217,0,0000,360.53,  0.00,327.74,348.93,  0.00,  1.85,  0.00,  0.00,9,973.7,17.3,94.1
62,2024-06-18 01:31:06,124,4,01540,401.90359,1,341.52,2.85,278.9,176.3,47.7, 1.0, 1.6,34.07128,136.217,0,0000,360.38,  0.00,327.74,348.93,  0.00,  2.02,225.24,  0.00,9,973.1,17.8,93.5
63,2024-06-18 01:31:07,126,4,01542,401.90359,1,344.0,2.85,283.9,180.0,48.8, 1.0, 1.6,34.07129,136.21704,0,0000,360.38,  0.00,327.79,348.92,  0.00,  1.85,  0.00,  0.00,9,972.5,17.8,92.9
64,2024-06-18 01:31:08,128,4,01544,401.90359,1,344.97,2.93,289.1,183.7,46.6, 1.0, 1.6,34.07127,136.21708,0,0000,360.38,  0.00,327.79,348.92,  0.00,  2.02,225.34,  0.00,9,972.0,17.8,92.6
65,2024-06-18 01:31:09,130,4,01546,401.90359,1,345.93,3.04,294.2,188.3,43.3, 1.0, 1.6,34.07124,136.21713,0,0000,360.38,  0.00,327.81,348.92,  0.00,  1.85,  0.00,  0.00,9,971.4,17.8,92.7
66,2024-06-18 01:31:10,132,4,01548,401.90359,1,347.58,3.18,299.4,192.9,36.6, 1.0, 1.6,34.07118,136.21718,0,0000,360.38,  0.00,327.81,348.92,  0.00,  2.02,225.71,  0.00,9,970.8,17.7,92.9
67,2024-06-18 01:31:11,134,4,01550,401.90359,1,349.64,3.3,304.6,197.5,29.9, 1.0, 1.6,34.07112,136.21723,0,0000,360.38,  0.00,327.72,348.91,  0.00,  1.85,  0.00,  0.00,9,970.2,17.7,92.9
68,2024-06-18 01:31:12,136,4,01552,401.90359,1,349.73,3.45,309.8,202.2,23.3, 1.0, 1.6,34.07106,136.21728,0,0000,360.38,  0.00,327.72,348.91,  0.00,  2.02,225.87,  0.00,9,969.6,17.7,92.8
69,2024-06-18 01:31:13,138,4,01554,401.90359,1,349.75,3.59,315.0,204.0,15.5, 1.0, 1.6,34.07099,136.2173,0,0000,360.38,  0.00,327.78,348.91,  0.00,  1.85,  0.00,  0.00,9,969.0,17.6,92.7
70,2024-06-18 01:31:14,140,4,01556,401.90359,1,350.81,3.71,320.2,204.0,8.9, 1.0, 1.6,34.07093,136.2173,0,0000,360.37,  0.00,327.78,348.91,  0.00,  2.02,225.94,  0.00,9,968.4,17.6,92.7
71,2024-06-18 01:31:14,142,4,01558,401.90359,1,352.39,3.79,325.4,204.0,2.2, 1.0, 1.6,34.07087,136.2173,0,0000,360.37,  0.00,327.77,348.90,  0.00,  1.85,  0.00,  0.00,9,967.8,17.6,92.7
72,2024-06-18 01:31:15,144,4,01560,401.90359,1,353.34,3.91,330.6,204.9,-2.2, 1.0, 1.6,34.07083,136.21731,0,0000,360.37,  0.00,327.77,348.90,  0.00,  2.02,226.29,  0.00,9,967.2,17.5,92.7
73,2024-06-18 01:31:16,146,4,01562,401.90359,1,353.78,4.04,335.7,204.0,-7.8, 1.0, 1.6,34.07078,136.2173,0,0000,360.37,  0.00,327.81,348.89,  0.00,  1.85,  0.00,  0.00,9,966.6,17.5,92.7
74,2024-06-18 01:31:17,148,4,01564,401.90359,1,354.58,4.17,340.9,204.0,-13.3, 1.0, 1.6,34.07073,136.2173,0,0000,360.37,  0.00,327.81,348.89,  0.00,  2.02,226.50,  0.00,9,966.0,17.5,92.7
75,2024-06-18 01:31:18,150,4,01566,401.90359,1,356.17,4.26,346.0,203.1,-18.9, 1.0, 1.6,34.07068,136.21729,0,0000,360.37,  0.00,327.79,348.88,  0.00,  1.85,  0.00,  0.00,9,965.4,17.5,92.7
76,2024-06-18 01:31:19,152,4,01568,401.90359,1,357.65,4.33,351.1,203.1,-23.3, 1.0, 1.6,34.07064,136.21729,0,0000,360.38,  0.00,327.79,348.88,  0.00,  2.02,226.64,  0.00,9,964.9,17.4,92.6
77,2024-06-18 01:31:20,154,4,01570,401.90359,1,358.66,4.36,356.3,201.2,-26.6, 1.0, 1.6,34.07061,136.21727,0,0000,360.38,  0.00,327.78,348.87,  0.00,  1.85,  0.00,  0.00,9,964.3,17.4,92.3
78,2024-06-18 01:31:21,156,4,01572,401.90359,1,359.59,4.4,361.4,198.5,-28.8, 1.0, 1.6,34.07059,136.21724,0,0000,360.37,  0.00,327.78,348.87,  0.00,  2.02,226.91,  0.00,9,963.7,17.4,92.1
79,2024-06-18 01:31:22,158,4,01574,401.90359,1,0.91,4.43,366.6,195.7,-32.2, 1.0, 1.6,34.07056,136.21721,0,0000,360.37,  0.00,327.70,348.85,  0.00,  1.85,  0.00,  0.00,9,963.1,17.3,92.1
80,2024-06-18 01:31:23,160,4,01576,401.90359,1,2.31,4.47,371.7,195.7,-36.6, 1.0, 1.6,34.07052,136.21721,0,0000,360.37,  0.00,327.70,348.85,  0.00,  2.01,227.13,  0.00,9,962.5,17.3,92.3
81,2024-06-18 01:31:24,162,4,01578,401.90359,1,3.84,4.53,376.8,195.7,-39.9, 1.0, 1.6,34.07049,136.21721,0,0000,360.37,  0.00,327.75,348.83,  0.00,  1.85,  0.00,  0.00,9,962.0,17.2,92.4
82,2024-06-18 01:31:25,164,4,01580,401.90359,1,5.34,4.63,382.0,196.6,-39.9, 1.0, 1.6,34.07049,136.21722,0,0000,360.37,  0.00,327.75,348.83,  0.00,  2.01,227.28,  0.00,9,961.4,17.2,92.4
83,2024-06-18 01:31:26,166,4,01582,401.90359,1,6.77,4.77,387.2,196.6,-43.3, 0.8, 1.5,34.07046,136.21722,0,0000,360.37,  0.00,327.73,348.80,  0.00,  1.85,  0.00,  0.00,9,960.8,17.1,92.4
84,2024-06-18 01:31:27,168,4,01584,401.90359,1,7.82,4.92,392.3,195.7,-49.9, 0.8, 1.5,34.0704,136.21721,0,0000,360.37,  0.00,327.73,348.80,  0.00,  2.01,227.62,  0.00,9,960.2,17.0,92.5
85,2024-06-18 01:31:28,170,4,01586,401.90359,1,8.51,5.06,397.5,194.8,-52.1, 0.8, 1.5,34.07038,136.2172,0,0000,360.37,  0.00,327.79,348.78,  0.00,  1.85,  0.00,  0.00,9,959.6,17.0,92.6
86,2024-06-18 01:31:29,172,4,01588,401.90359,1,8.88,5.19,402.7,192.9,-54.4, 0.8, 1.5,34.07036,136.21718,0,0000,360.37,  0.00,327.79,348.78,  0.00,  2.01,227.84,  0.00,9,959.0,17.0,92.7
87,2024-06-18 01:31:30,174,4,01590,401.90359,1,8.93,5.31,407.8,191.1,-58.8, 0.8, 1.5,34.07032,136.21716,0,0000,360.37,  0.00,327.79,348.75,  0.00,  1.85,  0.00,  0.00,9,958.4,16.9,92.7
88,2024-06-18 01:31:31,176,4,01592,401.90359,1,8.51,5.39,413.0,190.2,-63.2, 0.8, 1.5,34.07028,136.21715,0,0000,360.37,  0.00,327.79,348.75,  0.00,  2.01,228.08,  0.00,9,957.9,16.8,92.7
89,2024-06-18 01:31:32,178,4,01594,401.90359,1,8.36,5.46,418.1,187.4,-67.7, 0.8, 1.5,34.07024,136.21712,0,0000,360.37,  0.00,327.69,348.72,  0.00,  1.85,  0.00,  0.00,9,957.3,16.8,92.8
90,2024-06-18 01:31:33,180,4,01596,401.90359,1,8.7,5.52,423.2,183.7,-72.1, 0.8, 1.5,34.0702,136.21708,0,0000,360.37,  0.00,327.69,348.72,  0.00,  2.01,228.34,  0.00,9,956.7,16.8,93.0
91,2024-06-18 01:31:34,182,4,01598,401.90359,1,8.82,5.57,428.3,180.0,-78.8, 0.8, 1.5,34.07014,136.21704,0,0000,360.37,  0.00,327.74,348.68,  0.00,  1.85,  0.00,  0.00,9,956.1,16.7,93.2
92,2024-06-18 01:31:35,184,4,01600,401.90359,1,8.98,5.62,433.4,176.3,-86.5, 0.8, 1.5,34.07007,136.217,0,0000,360.37,  0.00,327.74,348.68,  0.00,  2.01,228.54,  0.00,9,955.6,16.7,93.2
93,2024-06-18 01:31:36,186,4,01602,401.90359,1,9.2,5.67,438.5,171.7,-93.2, 0.8, 1.5,34.07001,136.21695,0,0000,360.37,  0.00,327.75,348.64,  0.00,  1.85,  0.00,  0.00,9,955.0,16.6,93.2
94,2024-06-18 01:31:37,188,4,01604,401.90359,1,10.21,5.77,443.5,168.0,-99.8, 0.8, 1.5,34.06995,136.21691,0,0000,360.37,  0.00,327.75,348.64,  0.00,  2.01,228.73,  0.00,9,954.4,16.7,93.3
95,2024-06-18 01:31:38,190,4,01606,401.90359,1,11.11,5.86,448.6,168.0,-108.7, 0.8, 1.5,34.06987,136.21691,0,0000,360.37,  0.00,327.78,348.60,  0.00,  1.85,  0.00,  0.00,9,953.9,16.6,93.6
96,2024-06-18 01:31:39,192,4,01608,401.90359,1,11.94,5.96,453.6,167.1,-119.8, 0.8, 1.5,34.06977,136.2169,0,0000,360.37,  0.00,327.78,348.60,  0.00,  2.01,229.01,  0.00,9,953.3,16.5,93.9
97,2024-06-18 01:31:40,194,4,01610,401.90359,1,12.76,6.06,458.6,165.2,-128.7, 0.8, 1.5,34.06969,136.21688,0,0000,360.37,  0.00,327.79,348.56,  0.00,  1.85,  0.00,  0.00,9,952.8,16.4,94.1
98,2024-06-18 01:31:41,196,4,01612,401.90372,1,13.42,6.16,463.7,165.2,-132.0, 0.8, 1.5,34.06966,136.21688,0,0000,360.37,  0.00,327.79,348.56,  0.00,  2.01,229.21,  0.00,9,952.2,16.4,94.2
99,2024-06-18 01:31:42,198,4,01614,401.90372,1,13.79,6.22,468.8,168.0,-138.7, 0.8, 1.5,34.0696,136.21691,0,0000,360.37,  0.00,327.75,348.53,  0.00,  1.85,  0.00,  0.00,9,951.7,16.5,94.2
100,2024-06-18 01:31:43,200,4,01616,401.90372,1,13.76,6.25,473.8,168.0,-145.3, 0.8, 1.5,34.06954,136.21691,0,0000,360.36,  0.00,327.75,348.53,  0.00,  2.01,229.45,  0.00,9,951.1,16.3,94.3
101,2024-06-18 01:31:44,202,4,01618,401.90372,1,13.57,6.27,478.9,165.2,-148.6, 0.8, 1.5,34.06951,136.21688,0,0000,360.36,  0.00,327.82,348.49,  0.00,  1.85,  0.00,  0.00,9,950.6,16.3,94.2
102,2024-06-18 01:31:45,204,4,01620,401.90372,1,13.67,6.28,483.9,163.4,-152.0, 0.8, 1.5,34.06948,136.21686,0,0000,360.36,  0.00,327.82,348.49,  0.00,  2.01,229.72,  0.00,9,950.0,16.4,94.1
103,2024-06-18 01:31:46,206,4,01622,401.90372,1,13.86,6.29,489.0,164.3,-157.5, 0.8, 1.5,34.06943,136.21687,0,0000,360.36,  0.00,327.78,348.47,  0.00,  1.85,  0.00,  0.00,9,949.4,16.4,93.9
104,2024-06-18 01:31:47,208,4,01624,401.90372,1,13.85,6.3,494.1,165.2,-163.1, 0.8, 1.5,34.06938,136.21688,0,0000,360.36,  0.00,327.78,348.47,  0.00,  2.01,229.77,  0.00,9,948.9,16.4,93.8
105,2024-06-18 01:31:48,210,4,01626,401.90372,1,13.56,6.32,499.2,163.4,-168.6, 0.8, 1.5,34.06933,136.21686,0,0000,360.36,  0.00,327.80,348.45,  0.00,  1.85,  0.00,  0.00,9,948.3,16.4,94.0
106,2024-06-18 01:31:49,212,4,01628,401.90372,1,13.29,6.32,504.4,162.5,-173.0, 0.8, 1.5,34.06929,136.21685,0,0000,360.36,  0.00,327.80,348.45,  0.00,  2.01,230.04,  0.00,9,947.7,16.5,94.2
107,2024-06-18 01:31:50,214,4,01630,401.90372,1,13.25,6.34,509.5,162.5,-178.6, 0.8, 1.5,34.06924,136.21685,0,0000,360.36,  0.00,327.80,348.44,  0.00,  1.85,  0.00,  0.00,9,947.2,16.6,94.4
108,2024-06-18 01:31:51,216,4,01632,401.90372,1,12.8,6.36,514.5,162.5,-184.1, 0.8, 1.5,34.06919,136.21685,0,0000,360.36,  0.00,327.80,348.44,  0.00,  2.01,230.29,  0.00,9,946.6,16.6,94.4
