,TimeUTC,DCnt,RE,FCnt,rcvFREQ,WM,WD,WS,Height,Xdistanc,Ydistanc,HDP,PDP,GeodetLat,GeodetLon,V,FE,FRT,FTI,FVH,FVL,FSP1,FSP2,FSP3,FSP4,N,Prs,Tmp,Hum
10,2024-06-18 03:30:22,20,4,01840,403.50287,1,20.58,0.45,37.3,6.5,-3.3, 0.8, 1.5,34.07096,136.21504,0,0000,362.61,  0.00,327.86,351.27,  0.00,  2.12,224.87,  0.00,9,999.5,18.5,91.1
11,2024-06-18 03:30:23,22,4,01842,403.50287,1,343.51,0.1,41.2,7.4,-2.2, 0.8, 1.5,34.07097,136.21505,0,0000,362.61,  0.00,327.83,351.21,  0.00,  1.91,  0.00,  0.00,9,999.0,18.5,91.3
12,2024-06-18 03:30:24,24,4,01844,403.50287,1,215.23,0.37,45.9,12.9,0.0, 0.8, 1.5,34.07099,136.21511,0,0000,362.61,  0.00,327.83,351.21,  0.00,  2.12,224.88,  0.00,9,998.5,18.4,91.4
13,2024-06-18 03:30:25,26,4,01846,403.50287,1,228.38,0.63,50.6,16.6,1.1, 1.0, 1.6,34.071,136.21515,0,0000,362.61,  0.00,327.87,351.16,  0.00,  1.91,  0.00,  0.00,8,998.0,18.4,91.6
14,2024-06-18 03:30:26,28,4,01848,403.50287,1,220.61,0.79,55.6,16.6,2.2, 1.0, 1.6,34.07101,136.21515,0,0000,362.61,  0.00,327.87,351.16,  0.00,  2.12,225.03,  0.00,8,997.4,18.4,91.9
15,2024-06-18 03:30:27,30,4,01850,403.50287,1,218.91,1.05,60.3,18.5,5.5, 0.9, 1.6,34.07104,136.21517,0,0000,362.61,  0.00,327.86,351.11,  0.00,  1.91,  0.00,  0.00,8,996.8,18.4,92.4
16,2024-06-18 03:30:28,32,4,01852,403.50287,1,225.5,1.09,64.8,19.4,7.8, 0.9, 1.7,34.07106,136.21518,0,0000,362.61,  0.00,327.86,351.11,  0.00,  2.12,225.11,  0.00,8,996.3,18.3,92.7
17,2024-06-18 03:30:29,34,4,01854,403.50287,1,226.37,1.21,69.3,20.3,10.0, 0.9, 1.6,34.07108,136.21519,0,0000,362.61,  0.00,327.80,351.06,  0.00,  1.91,  0.00,  0.00,8,995.8,18.3,93.0
18,2024-06-18 03:30:30,36,4,01856,403.50287,1,233.62,0.91,73.4,21.2,12.2, 0.9, 1.6,34.0711,136.2152,0,0000,362.61,  0.00,327.80,351.06,  0.00,  2.12,225.16,  0.00,8,995.3,18.3,93.1
19,2024-06-18 03:30:31,38,4,01858,403.50287,1,226.84,0.91,77.8,22.2,12.2, 0.9, 1.6,34.0711,136.21521,0,0000,362.61,  0.00,327.87,351.02,  0.00,  1.91,  0.00,  0.00,8,994.8,18.3,93.1
20,2024-06-18 03:30:32,40,4,01860,403.50287,1,215.62,0.79,81.8,23.1,13.3, 0.9, 1.6,34.07111,136.21522,0,0000,362.61,  0.00,327.87,351.02,  0.00,  2.12,225.26,  0.00,8,994.3,18.2,93.2
21,2024-06-18 03:30:33,42,4,01862,403.50287,1,204.54,0.82,86.0,23.1,15.5, 1.0, 1.8,34.07113,136.21522,0,0000,362.61,  0.00,327.79,350.97,  0.00,  1.91,  0.00,  0.00,7,993.8,18.2,93.3
22,2024-06-18 03:30:34,44,4,01864,403.50287,1,195.83,0.85,90.0,23.1,16.6, 0.9, 1.6,34.07114,136.21522,0,0000,362.61,  0.00,327.79,350.97,  0.00,  2.12,225.29,  0.00,8,993.4,18.2,93.4
23,2024-06-18 03:30:35,46,4,01866,403.50287,1,190.11,0.98,94.0,24.9,16.6, 0.9, 1.6,34.07114,136.21524,0,0000,362.61,  0.00,327.79,350.93,  0.00,  1.91,  0.00,  0.00,8,992.9,18.1,93.5
24,2024-06-18 03:30:36,48,4,01868,403.50287,1,184.89,1.03,97.9,26.8,15.5, 0.9, 1.6,34.07113,136.21526,0,0000,362.61,  0.00,327.79,350.93,  0.00,  2.12,225.36,  0.00,8,992.5,18.1,93.6
25,2024-06-18 03:30:37,50,4,01870,403.50287,1,179.88,1.15,101.8,28.6,15.5, 0.9, 1.6,34.07113,136.21528,0,0000,362.61,  0.00,327.84,350.89,  0.00,  1.91,  0.00,  0.00,8,992.0,18.1,93.6
26,2024-06-18 03:30:38,52,4,01872,403.50287,1,173.01,1.05,105.5,27.7,12.2, 0.9, 1.7,34.0711,136.21527,0,0000,362.61,  0.00,327.84,350.89,  0.00,  2.12,225.40,  0.00,7,991.6,18.1,93.5
27,2024-06-18 03:30:39,54,4,01874,403.50287,1,168.41,0.9,109.5,26.8,10.0, 0.9, 1.6,34.07108,136.21526,0,0000,362.61,  0.00,327.89,350.86,  0.00,  1.91,  0.00,  0.00,8,991.1,18.1,93.5
28,2024-06-18 03:30:40,56,4,01876,403.50287,1,174.43,0.82,113.2,25.8,10.0, 0.9, 1.6,34.07108,136.21525,0,0000,362.61,  0.00,327.89,350.86,  0.00,  2.12,225.56,  0.00,8,990.7,18.1,93.5
29,2024-06-18 03:30:41,58,4,01878,403.50287,1,182.28,0.75,117.2,24.0,10.0, 0.9, 1.7,34.07108,136.21523,0,0000,362.61,  0.00,327.87,350.82,  0.00,  1.91,  0.00,  0.00,7,990.3,18.0,93.7
30,2024-06-18 03:30:42,60,4,01880,403.50287,1,191.77,0.78,121.0,23.1,11.1, 0.9, 1.6,34.07109,136.21522,0,0000,362.61,  0.00,327.87,350.82,  0.00,  2.12,225.72,  0.00,8,989.8,18.0,93.8
31,2024-06-18 03:30:43,62,4,01882,403.50287,1,196.51,0.73,125.0,21.2,11.1, 1.2, 2.3,34.07109,136.2152,0,0000,362.61,  0.00,327.83,350.79,  0.00,  1.91,  0.00,  0.00,5,989.4,18.0,93.9
32,2024-06-18 03:30:44,64,4,01884,403.50287,1,200.99,0.77,128.8,21.2,12.2, 1.0, 1.8,34.0711,136.2152,0,0000,362.61,  0.00,327.83,350.79,  0.00,  2.12,225.82,  0.00,7,988.9,18.0,94.0
33,2024-06-18 03:30:45,66,4,01886,403.50287,1,199.71,0.71,132.8,20.3,14.4, 0.9, 1.6,34.07112,136.21519,0,0000,362.61,  0.00,327.85,350.77,  0.00,  1.91,  0.00,  0.00,8,988.5,18.0,94.1
34,2024-06-18 03:30:46,68,4,01888,403.50287,1,198.64,0.73,136.6,19.4,16.6, 0.8, 1.5,34.07114,136.21518,0,0000,362.61,  0.00,327.85,350.77,  0.00,  2.12,225.90,  0.00,9,988.0,18.0,94.2
35,2024-06-18 03:30:47,70,4,01890,403.50287,1,194.42,0.67,140.5,19.4,18.9, 0.8, 1.5,34.07116,136.21518,0,0000,362.61,  0.00,327.83,350.74,  0.00,  1.91,  0.00,  0.00,9,987.6,17.9,94.3
36,2024-06-18 03:30:48,72,4,01892,403.50287,1,191.16,0.76,144.4,17.5,20.0, 0.8, 1.5,34.07117,136.21516,0,0000,362.61,  0.00,327.83,350.74,  0.00,  2.12,225.92,  0.00,9,987.1,17.9,94.4
37,2024-06-18 03:30:49,74,4,01894,403.50287,1,190.98,0.75,148.2,16.6,21.1, 0.8, 1.5,34.07118,136.21515,0,0000,362.61,  0.00,327.91,350.71,  0.00,  1.91,  0.00,  0.00,9,986.7,17.9,94.4
38,2024-06-18 03:30:50,76,4,01896,403.50287,1,195.03,0.83,152.0,14.8,21.1, 0.8, 1.5,34.07118,136.21513,0,0000,362.61,  0.00,327.91,350.71,  0.00,  2.12,226.12,  0.00,9,986.3,17.9,94.5
39,2024-06-18 03:30:51,78,4,01898,403.50287,1,188.36,0.85,155.8,13.8,20.0, 0.8, 1.5,34.07117,136.21512,0,0000,362.61,  0.00,327.82,350.68,  0.00,  1.91,  0.00,  0.00,9,985.8,17.9,94.6
40,2024-06-18 03:30:52,80,4,01900,403.50287,1,189.71,0.9,159.5,12.9,18.9, 0.8, 1.5,34.07116,136.21511,0,0000,362.61,  0.00,327.82,350.68,  0.00,  2.12,226.27,  0.00,9,985.4,17.9,94.8
41,2024-06-18 03:30:53,82,4,01902,403.50287,1,189.61,0.88,163.2,13.8,17.7, 0.8, 1.5,34.07115,136.21512,0,0000,362.61,  0.00,327.82,350.66,  0.00,  1.91,  0.00,  0.00,9,985.0,17.8,95.0
42,2024-06-18 03:30:54,84,4,01904,403.50287,1,193.24,0.85,167.0,14.8,18.9, 0.8, 1.5,34.07116,136.21513,0,0000,362.61,  0.00,327.82,350.66,  0.00,  2.12,226.47,  0.00,9,984.6,17.8,95.1
43,2024-06-18 03:30:55,86,4,01906,403.50287,1,194.34,0.83,170.6,17.5,18.9, 0.8, 1.5,34.07116,136.21516,0,0000,362.61,  0.00,327.85,350.63,  0.00,  1.91,  0.00,  0.00,9,984.1,17.8,95.1
44,2024-06-18 03:30:56,88,4,01908,403.50287,1,195.46,0.82,174.4,19.4,20.0, 1.0, 1.7,34.07117,136.21518,0,0000,362.61,  0.00,327.85,350.63,  0.00,  2.11,226.56,  0.00,8,983.7,17.8,95.2
45,2024-06-18 03:30:57,90,4,01910,403.50287,1,195.74,0.78,178.1,21.2,21.1, 0.8, 1.5,34.07118,136.2152,0,0000,362.61,  0.00,327.78,350.60,  0.00,  1.91,  0.00,  0.00,9,983.3,17.8,95.2
46,2024-06-18 03:30:58,92,4,01912,403.50287,1,195.98,0.8,181.7,22.2,22.2, 0.8, 1.5,34.07119,136.21521,0,0000,362.60,  0.00,327.78,350.60,  0.00,  2.11,226.61,  0.00,9,982.9,17.8,95.3
47,2024-06-18 03:30:59,94,4,01914,403.50287,1,195.62,0.8,185.4,22.2,23.3, 0.8, 1.5,34.0712,136.21521,0,0000,362.60,  0.00,327.84,350.58,  0.00,  1.91,  0.00,  0.00,9,982.5,17.8,95.3
48,2024-06-18 03:31:00,96,4,01916,403.50287,1,199.12,0.79,189.1,23.1,23.3, 0.8, 1.5,34.0712,136.21522,0,0000,362.60,  0.00,327.84,350.58,  0.00,  2.11,226.81,  0.00,9,982.0,17.8,95.2
49,2024-06-18 03:31:01,98,4,01918,403.50287,1,198.16,0.79,192.8,22.2,24.4, 0.8, 1.5,34.07121,136.21521,0,0000,362.60,  0.00,327.84,350.56,  0.00,  1.91,  0.00,  0.00,9,981.6,17.8,95.2
50,2024-06-18 03:31:02,100,4,01920,403.50287,1,200.1,0.79,196.9,22.2,24.4, 0.8, 1.5,34.07121,136.21521,0,0000,362.60,  0.00,327.84,350.56,  0.00,  2.11,227.08,  0.00,9,981.1,17.8,95.2
51,2024-06-18 03:31:03,102,4,01922,403.50287,1,199.09,0.83,200.8,20.3,24.4, 0.8, 1.5,34.07121,136.21519,0,0000,362.60,  0.00,327.81,350.54,  0.00,  1.91,  0.00,  0.00,9,980.7,17.8,95.4
52,2024-06-18 03:31:04,104,4,01924,403.50287,1,201.19,0.82,205.0,18.5,25.5, 0.8, 1.5,34.07122,136.21517,0,0000,362.60,  0.00,327.81,350.54,  0.00,  2.11,227.15,  0.00,9,980.2,17.8,95.5
53,2024-06-18 03:31:05,106,4,01926,403.50287,1,202.25,0.87,208.9,16.6,27.7, 0.8, 1.5,34.07124,136.21515,0,0000,362.60,  0.00,327.81,350.53,  0.00,  1.91,  0.00,  0.00,9,979.8,17.8,95.6
54,2024-06-18 03:31:06,108,4,01928,403.50287,1,205.92,0.88,213.0,16.6,29.9, 0.8, 1.5,34.07126,136.21515,0,0000,362.60,  0.00,327.81,350.53,  0.00,  2.11,227.25,  0.00,9,979.3,17.8,95.5
55,2024-06-18 03:31:07,110,4,01930,403.50287,1,207.15,0.94,216.8,17.5,32.2, 0.8, 1.5,34.07128,136.21516,0,0000,362.60,  0.00,327.84,350.51,  0.00,  1.91,  0.00,  0.00,9,978.9,17.8,95.5
56,2024-06-18 03:31:08,112,4,01932,403.50299,1,209.79,0.96,220.7,19.4,34.4, 0.8, 1.5,34.0713,136.21518,0,0000,362.60,  0.00,327.84,350.51,  0.00,  2.11,227.45,  0.00,9,978.4,17.8,95.4
57,2024-06-18 03:31:09,114,4,01934,403.50299,1,212.49,1.01,224.4,20.3,36.6, 0.8, 1.5,34.07132,136.21519,0,0000,362.60,  0.00,327.91,350.49,  0.00,  1.91,  0.00,  0.00,9,978.0,17.8,95.5
58,2024-06-18 03:31:10,116,4,01936,403.50299,1,215.53,1.01,228.1,21.2,37.7, 1.0, 1.7,34.07133,136.2152,0,0000,362.60,  0.00,327.91,350.49,  0.00,  2.11,227.69,  0.00,8,977.6,17.7,95.6
59,2024-06-18 03:31:11,118,4,01938,403.50299,1,217.7,1.05,231.9,20.3,39.9, 0.8, 1.5,34.07135,136.21519,0,0000,362.60,  0.00,327.82,350.48,  0.00,  1.91,  0.00,  0.00,9,977.2,17.7,95.6
60,2024-06-18 03:31:12,120,4,01940,403.50299,1,220.47,1.05,235.5,21.2,42.2, 0.8, 1.5,34.07137,136.2152,0,0000,362.60,  0.00,327.82,350.48,  0.00,  2.11,227.79,  0.00,9,976.7,17.7,95.6
61,2024-06-18 03:31:13,122,4,01942,403.50299,1,223.36,1.06,239.2,21.2,42.2, 0.8, 1.5,34.07137,136.2152,0,0000,362.60,  0.00,327.85,350.47,  0.00,  1.91,  0.00,  0.00,9,976.3,17.7,95.5
62,2024-06-18 03:31:14,124,4,01944,403.50299,1,225.72,1.1,242.9,23.1,41.0, 0.8, 1.5,34.07136,136.21522,0,0000,362.60,  0.00,327.85,350.47,  0.00,  2.11,227.90,  0.00,9,975.9,17.6,95.4
63,2024-06-18 03:31:15,126,4,01946,403.50299,1,227.51,1.13,246.6,23.1,42.2, 0.8, 1.5,34.07137,136.21522,0,0000,362.60,  0.00,327.90,350.45,  0.00,  1.91,  0.00,  0.00,9,975.5,17.6,95.3
64,2024-06-18 03:31:16,128,4,01948,403.50299,1,229.22,1.16,250.2,23.1,43.3, 0.8, 1.5,34.07138,136.21522,0,0000,362.60,  0.00,327.90,350.45,  0.00,  2.11,228.12,  0.00,9,975.1,17.7,95.3
65,2024-06-18 03:31:17,130,4,01950,403.50299,1,232.11,1.18,253.9,24.0,43.3, 0.8, 1.5,34.07138,136.21523,0,0000,362.60,  0.00,327.83,350.44,  0.00,  1.91,  0.00,  0.00,9,974.6,17.7,95.3
66,2024-06-18 03:31:18,132,4,01952,403.50299,1,234.7,1.19,257.7,23.1,43.3, 0.8, 1.5,34.07138,136.21522,0,0000,362.60,  0.00,327.83,350.44,  0.00,  2.11,228.30,  0.00,9,974.2,17.6,95.3
67,2024-06-18 03:31:19,134,4,01954,403.50299,1,237.3,1.24,261.4,24.0,43.3, 0.8, 1.5,34.07138,136.21523,0,0000,362.60,  0.00,327.85,350.43,  0.00,  1.91,  0.00,  0.00,9,973.8,17.6,95.3
68,2024-06-18 03:31:20,136,4,01956,403.50299,1,240.53,1.26,265.1,24.0,44.4, 0.8, 1.5,34.07139,136.21523,0,0000,362.60,  0.00,327.85,350.43,  0.00,  2.11,228.47,  0.00,9,973.4,17.6,95.3
69,2024-06-18 03:31:21,138,4,01958,403.50299,1,243.13,1.29,268.8,24.9,46.6, 0.8, 1.5,34.07141,136.21524,0,0000,362.60,  0.00,327.87,350.42,  0.00,  1.91,  0.00,  0.00,9,973.0,17.5,95.4
70,2024-06-18 03:31:22,140,4,01960,403.50299,1,244.66,1.31,272.5,25.8,46.6, 0.8, 1.5,34.07141,136.21525,0,0000,362.59,  0.00,327.87,350.42,  0.00,  2.11,228.58,  0.00,9,972.6,17.5,95.4
71,2024-06-18 03:31:23,142,4,01962,403.50299,1,244.46,1.3,276.3,25.8,48.8, 0.8, 1.5,34.07143,136.21525,0,0000,362.59,  0.00,327.82,350.41,  0.00,  1.91,  0.00,  0.00,9,972.1,17.5,95.5
72,2024-06-18 03:31:24,144,4,01964,403.50299,1,244.52,1.29,280.0,26.8,48.8, 0.8, 1.5,34.07143,136.21526,0,0000,362.59,  0.00,327.82,350.41,  0.00,  2.11,228.83,  0.00,9,971.7,17.5,95.5
73,2024-06-18 03:31:25,146,4,01966,403.50299,1,245.15,1.29,283.7,26.8,48.8, 0.8, 1.5,34.07143,136.21526,0,0000,362.59,  0.00,327.79,350.39,  0.00,  1.91,  0.00,  0.00,9,971.3,17.5,95.5
74,2024-06-18 03:31:26,148,4,01968,403.50299,1,245.0,1.28,287.4,28.6,49.9, 0.9, 1.4,34.07144,136.21528,0,0000,362.59,  0.00,327.79,350.39,  0.00,  2.11,229.07,  0.00,9,970.9,17.5,95.5
75,2024-06-18 03:31:27,150,4,01970,403.50299,1,245.83,1.27,291.0,32.3,52.1, 0.9, 1.4,34.07146,136.21532,0,0000,362.59,  0.00,327.88,350.37,  0.00,  1.91,  0.00,  0.00,9,970.5,17.5,95.5
76,2024-06-18 03:31:28,152,4,01972,403.50299,1,247.03,1.25,294.7,33.2,52.1, 0.9, 1.4,34.07146,136.21533,0,0000,362.59,  0.00,327.88,350.37,  0.00,  2.10,229.12,  0.00,9,970.1,17.4,95.5
77,2024-06-18 03:31:29,154,4,01974,403.50299,1,248.75,1.22,298.4,34.2,52.1, 0.9, 1.4,34.07146,136.21534,0,0000,362.59,  0.00,327.83,350.36,  0.00,  1.91,  0.00,  0.00,9,969.6,17.4,95.5
78,2024-06-18 03:31:30,156,4,01976,403.50299,1,250.98,1.19,302.1,35.1,53.2, 0.9, 1.4,34.07147,136.21535,0,0000,362.59,  0.00,327.83,350.36,  0.00,  2.10,229.26,  0.00,9,969.2,17.4,95.6
79,2024-06-18 03:31:31,158,4,01978,403.50299,1,252.41,1.19,305.7,36.9,52.1, 0.9, 1.4,34.07146,136.21537,0,0000,362.59,  0.00,327.83,350.34,  0.00,  1.91,  0.00,  0.00,9,968.8,17.4,95.6
80,2024-06-18 03:31:32,160,4,01980,403.50299,1,254.75,1.21,309.3,38.8,53.2, 0.9, 1.4,34.07147,136.21539,0,0000,362.59,  0.00,327.83,350.34,  0.00,  2.10,229.50,  0.00,9,968.4,17.4,95.7
81,2024-06-18 03:31:33,162,4,01982,403.50299,1,257.27,1.2,313.0,39.7,53.2, 0.9, 1.4,34.07147,136.2154,0,0000,362.59,  0.00,327.87,350.32,  0.00,  1.91,  0.00,  0.00,9,968.0,17.3,95.6
82,2024-06-18 03:31:34,164,4,01984,403.50299,1,260.03,1.21,316.6,40.6,54.4, 0.9, 1.4,34.07148,136.21541,0,0000,362.59,  0.00,327.87,350.32,  0.00,  2.10,229.67,  0.00,9,967.6,17.3,95.5
83,2024-06-18 03:31:35,166,4,01986,403.50299,1,263.12,1.22,320.3,42.5,54.4, 0.9, 1.4,34.07148,136.21543,0,0000,362.59,  0.00,327.81,350.31,  0.00,  1.91,  0.00,  0.00,9,967.2,17.3,95.5
84,2024-06-18 03:31:36,168,4,01988,403.50299,1,266.85,1.21,323.9,44.3,55.5, 0.9, 1.4,34.07149,136.21545,0,0000,362.59,  0.00,327.81,350.31,  0.00,  2.10,229.75,  0.00,9,966.7,17.3,95.4
85,2024-06-18 03:31:37,170,4,01990,403.50299,1,269.3,1.16,327.6,45.2,55.5, 0.9, 1.4,34.07149,136.21546,0,0000,362.59,  0.00,327.80,350.29,  0.00,  1.91,  0.00,  0.00,9,966.3,17.3,95.4
86,2024-06-18 03:31:38,172,4,01992,403.50299,1,271.98,1.11,331.2,47.1,54.4, 0.9, 1.4,34.07148,136.21548,0,0000,362.59,  0.00,327.80,350.29,  0.00,  2.10,229.83,  0.00,9,965.9,17.2,95.4
87,2024-06-18 03:31:39,174,4,01994,403.50299,1,275.19,1.07,334.9,48.9,54.4, 0.9, 1.4,34.07148,136.2155,0,0000,362.59,  0.00,327.86,350.27,  0.00,  1.91,  0.00,  0.00,9,965.5,17.2,95.4
88,2024-06-18 03:31:40,176,4,01996,403.50299,1,279.44,1.07,338.5,50.8,55.5, 0.9, 1.4,34.07149,136.21552,0,0000,362.59,  0.00,327.86,350.27,  0.00,  2.10,230.03,  0.00,9,965.1,17.1,95.5
89,2024-06-18 03:31:41,178,4,01998,403.50299,1,283.1,1.1,342.2,52.6,55.5, 0.9, 1.4,34.07149,136.21554,0,0000,362.59,  0.00,327.85,350.25,  0.00,  1.91,  0.00,  0.00,9,964.7,17.1,95.5
90,2024-06-18 03:31:42,180,4,02000,403.50299,1,286.53,1.14,345.9,53.5,54.4, 0.9, 1.4,34.07148,136.21555,0,0000,362.59,  0.00,327.85,350.25,  0.00,  2.10,230.25,  0.00,9,964.3,17.1,95.6
91,2024-06-18 03:31:43,182,4,02002,403.50299,1,289.92,1.16,349.5,54.5,54.4, 0.9, 1.4,34.07148,136.21556,0,0000,362.59,  0.00,327.83,350.23,  0.00,  1.91,  0.00,  0.00,9,963.8,17.1,95.7
92,2024-06-18 03:31:44,184,4,02004,403.50299,1,293.26,1.17,353.2,57.2,54.4, 0.9, 1.4,34.07148,136.21559,0,0000,362.59,  0.00,327.83,350.23,  0.00,  2.10,230.38,  0.00,9,963.4,17.0,95.7
93,2024-06-18 03:31:45,186,4,02006,403.50299,1,296.08,1.17,356.9,59.1,56.6, 0.9, 1.4,34.0715,136.21561,0,0000,362.59,  0.00,327.82,350.21,  0.00,  1.91,  0.00,  0.00,9,963.0,17.0,95.7
94,2024-06-18 03:31:46,188,4,02008,403.50299,1,297.95,1.2,360.6,60.0,57.7, 0.9, 1.4,34.07151,136.21562,0,0000,362.59,  0.00,327.82,350.21,  0.00,  2.10,230.58,  0.00,9,962.6,17.0,95.8
95,2024-06-18 03:31:47,190,4,02010,403.50299,1,300.28,1.24,364.4,63.7,56.6, 0.9, 1.4,34.0715,136.21566,0,0000,362.59,  0.00,327.81,350.18,  0.00,  1.91,  0.00,  0.00,9,962.2,17.0,95.8
96,2024-06-18 03:31:48,192,4,02012,403.50299,1,303.08,1.25,368.1,65.5,56.6, 0.9, 1.4,34.0715,136.21568,0,0000,362.59,  0.00,327.81,350.18,  0.00,  2.10,230.83,  0.00,9,961.8,17.0,95.9
97,2024-06-18 03:31:49,194,4,02014,403.50299,1,305.82,1.25,371.8,68.3,56.6, 0.9, 1.4,34.0715,136.21571,0,0000,362.59,  0.00,327.77,350.16,  0.00,  1.91,  0.00,  0.00,9,961.4,16.9,95.9
98,2024-06-18 03:31:50,196,4,02016,403.50299,1,308.21,1.28,375.6,70.2,55.5, 0.9, 1.4,34.07149,136.21573,0,0000,362.58,  0.00,327.77,350.16,  0.00,  2.10,231.01,  0.00,9,961.0,16.9,95.9
99,2024-06-18 03:31:51,198,4,02018,403.50299,1,309.91,1.34,379.3,72.0,52.1, 0.9, 1.4,34.07146,136.21575,0,0000,362.58,  0.00,327.79,350.14,  0.00,  1.91,  0.00,  0.00,9,960.6,16.9,95.9
100,2024-06-18 03:31:52,200,4,02020,403.50299,1,311.04,1.42,383.0,72.9,51.0, 0.9, 1.4,34.07145,136.21576,0,0000,362.59,  0.00,327.79,350.14,  0.00,  2.10,231.11,  0.00,9,960.1,16.9,96.0
101,2024-06-18 03:31:53,202,4,02022,403.50299,1,311.63,1.46,386.8,72.9,49.9, 0.9, 1.4,34.07144,136.21576,0,0000,362.59,  0.00,327.80,350.11,  0.00,  1.91,  0.00,  0.00,9,959.7,16.9,96.1
102,2024-06-18 03:31:54,204,4,02024,403.50299,1,311.73,1.5,390.5,73.8,48.8, 0.9, 1.4,34.07143,136.21577,0,0000,362.58,  0.00,327.80,350.11,  0.00,  2.10,231.36,  0.00,9,959.3,16.9,96.1
103,2024-06-18 03:31:55,206,4,02026,403.50299,1,312.5,1.53,394.2,74.8,47.7, 0.8, 1.4,34.07142,136.21578,0,0000,362.58,  0.00,327.81,350.10,  0.00,  1.91,  0.00,  0.00,9,958.9,16.9,96.0
104,2024-06-18 03:31:56,208,4,02028,403.50299,1,313.96,1.54,397.9,75.7,48.8, 0.8, 1.4,34.07143,136.21579,0,0000,362.58,  0.00,327.81,350.10,  0.00,  2.10,231.61,  0.00,9,958.5,16.9,96.0
105,2024-06-18 03:31:57,210,4,02030,403.50299,1,315.66,1.54,401.5,77.5,47.7, 0.8, 1.4,34.07142,136.21581,0,0000,362.58,  0.00,327.86,350.08,  0.00,  1.91,  0.00,  0.00,9,958.1,16.9,96.1
106,2024-06-18 03:31:58,212,4,02032,403.50299,1,317.27,1.55,405.0,80.3,46.6, 0.8, 1.4,34.07141,136.21584,0,0000,362.58,  0.00,327.86,350.08,  0.00,  2.09,231.67,  0.00,9,957.7,16.9,96.2
107,2024-06-18 03:31:59,214,4,02034,403.50299,1,318.58,1.57,408.5,82.2,45.5, 0.8, 1.4,34.0714,136.21586,0,0000,362.58,  0.00,327.79,350.06,  0.00,  1.91,  0.00,  0.00,9,957.3,16.8,96.3
108,2024-06-18 03:32:00,216,4,02036,403.50299,1,320.28,1.59,411.9,83.1,42.2, 0.8, 1.4,34.07137,136.21587,0,0000,362.58,  0.00,327.79,350.06,  0.00,  2.09,231.79,  0.00,9,957.0,16.8,96.3
109,2024-06-18 03:32:01,218,4,02038,403.50299,1,322.36,1.59,415.4,84.9,41.0, 0.8, 1.4,34.07136,136.21589,0,0000,362.58,  0.00,327.78,350.05,  0.00,  1.91,  0.00,  0.00,9,956.6,16.8,96.4
