,TimeUTC,DCnt,RE,FCnt,rcvFREQ,WM,WD,WS,Height,Xdistanc,Ydistanc,HDP,PDP,GeodetLat,GeodetLon,V,FE,FRT,FTI,FVH,FVL,FSP1,FSP2,FSP3,FSP4,N,Prs,Tmp,Hum
64,2024-06-17 23:32:42,128,4,01040,401.50168,1,51.43,1.86,281.3,-43.4,-31.1, 0.8, 1.3,34.07053,136.21435,0,0000,363.39,  0.00,327.82,351.20,  0.00,  2.06,210.58,  0.00,9,973.7,17.3,98.5
65,2024-06-17 23:32:43,130,4,01042,401.50168,1,50.53,1.87,285.3,-44.3,-31.1, 0.8, 1.3,34.07053,136.21434,0,0000,363.39,  0.00,327.84,351.18,  0.00,  2.16,  0.00,  0.00,9,973.3,17.3,98.5
66,2024-06-17 23:32:44,132,4,01044,401.50168,1,49.88,1.9,289.2,-44.3,-32.2, 0.8, 1.3,34.07052,136.21434,0,0000,363.39,  0.00,327.84,351.18,  0.00,  2.06,210.90,  0.00,9,972.8,17.3,98.5
67,2024-06-17 23:32:45,134,4,01046,401.50168,1,49.9,1.94,293.2,-44.3,-32.2, 0.8, 1.3,34.07052,136.21434,0,0000,363.39,  0.00,327.82,351.13,  0.00,  2.16,  0.00,  0.00,9,972.4,17.2,98.5
68,2024-06-17 23:32:46,136,4,01048,401.50168,1,50.66,1.96,297.1,-44.3,-33.3, 0.8, 1.3,34.07051,136.21434,0,0000,363.38,  0.00,327.82,351.13,  0.00,  2.06,211.19,  0.00,9,971.9,17.2,98.6
69,2024-06-17 23:32:47,138,4,01050,401.50168,1,50.81,1.98,301.1,-45.2,-34.4, 0.8, 1.3,34.0705,136.21433,0,0000,363.38,  0.00,327.74,351.13,  0.00,  2.16,  0.00,  0.00,9,971.5,17.3,98.7
70,2024-06-17 23:32:48,140,4,01052,401.50168,1,50.72,1.98,305.0,-46.2,-37.7, 0.8, 1.3,34.07047,136.21432,0,0000,363.39,  0.00,327.74,351.13,  0.00,  2.06,211.44,  0.00,9,971.0,17.1,98.6
71,2024-06-17 23:32:49,142,4,01054,401.50168,1,49.01,1.99,308.9,-47.1,-41.0, 0.8, 1.3,34.07044,136.21431,0,0000,363.39,  0.00,327.83,351.11,  0.00,  2.16,  0.00,  0.00,9,970.6,17.1,98.5
72,2024-06-17 23:32:50,144,4,01056,401.50168,1,47.45,1.98,312.8,-48.0,-43.3, 0.8, 1.3,34.07042,136.2143,0,0000,363.39,  0.00,327.83,351.11,  0.00,  2.06,211.79,  0.00,9,970.2,17.1,98.4
73,2024-06-17 23:32:51,146,4,01058,401.50168,1,45.93,1.99,316.6,-50.8,-46.6, 0.8, 1.3,34.07039,136.21427,0,0000,363.39,  0.00,327.84,351.09,  0.00,  2.16,  0.00,  0.00,9,969.7,17.1,98.5
74,2024-06-17 23:32:52,148,4,01060,401.50168,1,44.73,2.01,320.5,-53.5,-48.8, 0.9, 1.7,34.07037,136.21424,0,0000,363.38,  0.00,327.84,351.09,  0.00,  2.06,211.92,  0.00,8,969.3,17.1,98.6
75,2024-06-17 23:32:53,150,4,01062,401.50168,1,43.73,2.07,324.4,-57.2,-49.9, 0.9, 1.7,34.07036,136.2142,0,0000,363.38,  0.00,327.75,351.07,  0.00,  2.16,  0.00,  0.00,8,968.8,17.1,98.6
76,2024-06-17 23:32:54,152,4,01064,401.50168,1,43.17,2.13,328.2,-59.1,-51.0, 0.9, 1.7,34.07035,136.21418,0,0000,363.39,  0.00,327.75,351.07,  0.00,  2.06,212.21,  0.00,8,968.4,17.0,98.4
77,2024-06-17 23:32:55,154,4,01066,401.50168,1,42.36,2.19,332.0,-62.8,-52.1, 0.9, 1.7,34.07034,136.21414,0,0000,363.39,  0.00,327.83,351.04,  0.00,  2.16,  0.00,  0.00,8,967.9,17.0,98.2
78,2024-06-17 23:32:56,156,4,01068,401.50168,1,41.5,2.22,335.8,-66.5,-52.1, 0.9, 1.7,34.07034,136.2141,0,0000,363.38,  0.00,327.83,351.04,  0.00,  2.06,212.49,  0.00,8,967.5,17.0,98.1
79,2024-06-17 23:32:57,158,4,01070,401.50168,1,40.47,2.27,339.6,-67.4,-52.1, 0.9, 1.6,34.07034,136.21409,0,0000,363.38,  0.00,327.81,351.02,  0.00,  2.16,  0.00,  0.00,9,967.1,16.9,98.2
80,2024-06-17 23:32:58,160,4,01072,401.50168,1,39.78,2.32,343.3,-67.4,-52.1, 0.8, 1.3,34.07034,136.21409,0,0000,363.38,  0.00,327.81,351.02,  0.00,  2.05,212.69,  0.00,9,966.7,16.9,98.3
81,2024-06-17 23:32:59,162,4,01074,401.50168,1,40.53,2.4,347.0,-66.5,-52.1, 0.8, 1.3,34.07034,136.2141,0,0000,363.38,  0.00,327.80,350.99,  0.00,  2.16,  0.00,  0.00,9,966.3,16.9,98.4
82,2024-06-17 23:33:00,164,4,01076,401.50168,1,41.33,2.48,350.7,-65.5,-54.4, 0.8, 1.3,34.07032,136.21411,0,0000,363.38,  0.00,327.80,350.99,  0.00,  2.05,213.07,  0.00,9,965.8,16.9,98.5
83,2024-06-17 23:33:01,166,4,01078,401.50168,1,41.97,2.56,354.3,-65.5,-57.7, 0.8, 1.3,34.07029,136.21411,0,0000,363.38,  0.00,327.77,350.99,  0.00,  2.16,  0.00,  0.00,9,965.4,16.9,98.5
84,2024-06-17 23:33:02,168,4,01080,401.50168,1,41.87,2.6,358.0,-66.5,-61.0, 0.8, 1.3,34.07026,136.2141,0,0000,363.38,  0.00,327.77,350.99,  0.00,  2.05,213.20,  0.00,9,965.0,16.9,98.6
85,2024-06-17 23:33:03,170,4,01082,401.5018,1,42.09,2.64,361.6,-67.4,-65.4, 0.8, 1.3,34.07022,136.21409,0,0000,363.38,  0.00,327.82,350.94,  0.00,  2.16,  0.00,  0.00,9,964.6,16.9,98.7
86,2024-06-17 23:33:04,172,4,01084,401.5018,1,42.45,2.67,365.2,-71.1,-68.8, 0.8, 1.3,34.07019,136.21405,0,0000,363.38,  0.00,327.82,350.94,  0.00,  2.05,213.52,  0.00,9,964.2,16.8,98.7
87,2024-06-17 23:33:05,174,4,01086,401.5018,1,42.45,2.69,368.8,-74.8,-71.0, 0.8, 1.3,34.07017,136.21401,0,0000,363.38,  0.00,327.84,350.93,  0.00,  2.16,  0.00,  0.00,9,963.8,16.8,98.8
88,2024-06-17 23:33:06,176,4,01088,401.5018,1,41.83,2.7,372.3,-78.5,-73.2, 0.8, 1.3,34.07015,136.21397,0,0000,363.38,  0.00,327.84,350.93,  0.00,  2.05,213.78,  0.00,9,963.4,16.8,98.8
89,2024-06-17 23:33:07,178,4,01090,401.5018,1,41.11,2.7,375.9,-81.2,-73.2, 0.8, 1.3,34.07015,136.21394,0,0000,363.38,  0.00,327.82,350.91,  0.00,  2.16,  0.00,  0.00,9,963.0,16.8,98.8
90,2024-06-17 23:33:08,180,4,01092,401.5018,1,40.41,2.69,379.4,-84.0,-73.2, 0.9, 1.6,34.07015,136.21391,0,0000,363.38,  0.00,327.82,350.91,  0.00,  2.05,213.98,  0.00,9,962.6,16.8,98.8
91,2024-06-17 23:33:09,182,4,01094,401.5018,1,39.66,2.69,382.9,-85.8,-73.2, 0.8, 1.3,34.07015,136.21389,0,0000,363.38,  0.00,327.77,350.88,  0.00,  2.16,  0.00,  0.00,9,962.2,16.8,98.9
92,2024-06-17 23:33:10,184,4,01096,401.5018,1,39.4,2.71,386.4,-85.8,-73.2, 0.8, 1.3,34.07015,136.21389,0,0000,363.38,  0.00,327.77,350.88,  0.00,  2.05,214.28,  0.00,9,961.8,16.7,98.9
93,2024-06-17 23:33:11,186,4,01098,401.5018,1,39.15,2.75,389.9,-85.8,-78.8, 0.8, 1.3,34.0701,136.21389,0,0000,363.38,  0.00,327.80,350.86,  0.00,  2.16,  0.00,  0.00,9,961.4,16.7,99.0
94,2024-06-17 23:33:12,188,4,01100,401.5018,1,38.42,2.8,393.3,-84.9,-82.1, 0.8, 1.3,34.07007,136.2139,0,0000,363.37,  0.00,327.80,350.86,  0.00,  2.05,214.41,  0.00,9,961.0,16.7,99.0
95,2024-06-17 23:33:13,190,4,01102,401.5018,1,37.95,2.84,396.7,-85.8,-86.5, 0.8, 1.3,34.07003,136.21389,0,0000,363.37,  0.00,327.79,350.83,  0.00,  2.16,  0.00,  0.00,9,960.6,16.7,99.0
96,2024-06-17 23:33:14,192,4,01104,401.5018,1,37.5,2.89,400.1,-88.6,-89.8, 0.8, 1.3,34.07,136.21386,0,0000,363.37,  0.00,327.79,350.83,  0.00,  2.05,214.57,  0.00,9,960.3,16.7,99.0
97,2024-06-17 23:33:15,194,4,01106,401.5018,1,37.33,2.95,403.5,-91.4,-93.2, 0.8, 1.3,34.06997,136.21383,0,0000,363.37,  0.00,327.73,350.80,  0.00,  2.16,  0.00,  0.00,9,959.9,16.6,99.0
98,2024-06-17 23:33:16,196,4,01108,401.5018,1,37.4,3.02,406.8,-93.2,-93.2, 0.8, 1.3,34.06997,136.21381,0,0000,363.37,  0.00,327.73,350.80,  0.00,  2.05,214.88,  0.00,9,959.5,16.6,99.0
99,2024-06-17 23:33:17,198,4,01110,401.5018,1,37.64,3.08,410.2,-94.2,-93.2, 0.8, 1.3,34.06997,136.2138,0,0000,363.37,  0.00,327.78,350.79,  0.00,  2.16,  0.00,  0.00,9,959.1,16.6,98.9
100,2024-06-17 23:33:18,200,4,01112,401.5018,1,38.01,3.12,413.5,-93.2,-94.3, 0.8, 1.3,34.06996,136.21381,0,0000,363.37,  0.00,327.78,350.79,  0.00,  2.04,215.06,  0.00,9,958.7,16.6,98.8
101,2024-06-17 23:33:19,202,4,01114,401.5018,1,38.7,3.15,416.8,-91.4,-96.5, 0.8, 1.3,34.06994,136.21383,0,0000,363.37,  0.00,327.85,350.78,  0.00,  2.16,  0.00,  0.00,9,958.4,16.6,98.9
102,2024-06-17 23:33:20,204,4,01116,401.5018,1,39.35,3.17,420.1,-91.4,-99.8, 0.8, 1.3,34.06991,136.21383,0,0000,363.37,  0.00,327.85,350.78,  0.00,  2.04,215.33,  0.00,9,958.0,16.5,99.1
103,2024-06-17 23:33:21,206,4,01118,401.5018,1,39.82,3.17,423.4,-90.5,-103.2, 0.8, 1.3,34.06988,136.21384,0,0000,363.37,  0.00,327.86,350.76,  0.00,  2.16,  0.00,  0.00,9,957.6,16.5,99.1
104,2024-06-17 23:33:22,208,4,01120,401.5018,1,39.02,3.14,426.7,-91.4,-106.5, 0.8, 1.3,34.06985,136.21383,0,0000,363.37,  0.00,327.86,350.76,  0.00,  2.04,215.64,  0.00,9,957.2,16.5,99.0
105,2024-06-17 23:33:23,210,4,01122,401.5018,1,38.1,3.1,430.0,-93.2,-110.9, 0.8, 1.3,34.06981,136.21381,0,0000,363.37,  0.00,327.83,350.72,  0.00,  2.16,  0.00,  0.00,9,956.8,16.5,98.6
106,2024-06-17 23:33:24,212,4,01124,401.5018,1,36.95,3.07,433.3,-96.0,-114.3, 0.8, 1.3,34.06978,136.21378,0,0000,363.37,  0.00,327.83,350.72,  0.00,  2.04,215.74,  0.00,9,956.5,16.3,98.1
107,2024-06-17 23:33:25,214,4,01126,401.5018,1,35.72,3.05,436.6,-99.7,-117.6, 0.8, 1.3,34.06975,136.21374,0,0000,363.37,  0.00,327.82,350.70,  0.00,  2.16,  0.00,  0.00,9,956.1,16.3,97.6
