,TimeUTC,DCnt,RE,FCnt,rcvFREQ,WM,WD,WS,Height,Xdistanc,Ydistanc,HDP,PDP,GeodetLat,GeodetLon,V,FE,FRT,FTI,FVH,FVL,FSP1,FSP2,FSP3,FSP4,N,Prs,Tmp,Hum
10,2024-06-18 04:30:07,20,4,01556,404.50168,1,281.58,0.25,32.5,-8.3,4.4, 1.0, 1.7,34.07121,136.21446,0,0000,363.03,  0.00,327.77,352.41,  0.00,  2.11,217.62,  0.00,7,999.7,18.3,79.8
11,2024-06-18 04:30:08,22,4,01558,404.50168,1,295.38,0.33,40.6,-11.1,4.4, 1.0, 1.7,34.07121,136.21443,0,0000,363.03,  0.00,327.78,352.28,  0.00,  1.86,  0.00,  0.00,7,998.7,18.7,80.4
12,2024-06-18 04:30:09,24,4,01560,404.50168,1,312.52,0.34,51.2,-12.0,4.4, 1.0, 1.7,34.07121,136.21442,0,0000,363.02,  0.00,327.78,352.28,  0.00,  2.11,217.58,  0.00,7,997.5,18.8,81.0
13,2024-06-18 04:30:10,26,4,01562,404.50168,1,316.4,0.37,59.5,-13.8,5.5, 1.0, 1.7,34.07122,136.2144,0,0000,363.02,  0.00,327.67,352.15,  0.00,  1.86,  0.00,  0.00,7,996.5,18.7,81.6
14,2024-06-18 04:30:11,28,4,01564,404.50168,1,312.82,0.4,68.8,-15.7,7.8, 1.0, 1.7,34.07124,136.21438,0,0000,363.03,  0.00,327.67,352.15,  0.00,  2.11,217.50,  0.00,7,995.5,18.7,82.0
15,2024-06-18 04:30:12,30,4,01566,404.50168,1,312.09,0.44,76.7,-15.7,10.0, 1.0, 1.7,34.07126,136.21438,0,0000,363.03,  0.00,327.74,352.04,  0.00,  1.86,  0.00,  0.00,7,994.5,18.7,82.3
16,2024-06-18 04:30:13,32,4,01568,404.50168,1,301.16,0.49,84.3,-15.7,10.0, 1.0, 1.8,34.07126,136.21438,0,0000,363.03,  0.00,327.74,352.04,  0.00,  2.11,217.52,  0.00,7,993.7,18.6,82.4
17,2024-06-18 04:30:14,34,4,01570,404.50168,1,297.38,0.54,91.6,-16.6,8.9, 1.0, 1.7,34.07125,136.21437,0,0000,363.03,  0.00,327.72,351.95,  0.00,  1.86,  0.00,  0.00,7,992.8,18.7,82.5
18,2024-06-18 04:30:15,36,4,01572,404.50168,1,293.9,0.56,97.2,-16.6,8.9, 1.0, 1.7,34.07125,136.21437,0,0000,363.03,  0.00,327.72,351.95,  0.00,  2.11,217.51,  0.00,7,992.2,18.7,82.8
19,2024-06-18 04:30:16,38,4,01574,404.50168,1,292.98,0.65,104.3,-16.6,11.1, 1.0, 1.7,34.07127,136.21437,0,0000,363.03,  0.00,327.76,351.87,  0.00,  1.86,  0.00,  0.00,7,991.4,18.7,83.2
20,2024-06-18 04:30:17,40,4,01576,404.50168,1,288.42,0.65,108.8,-14.8,11.1, 1.0, 1.7,34.07127,136.21439,0,0000,363.03,  0.00,327.76,351.87,  0.00,  2.11,217.53,  0.00,7,990.8,18.6,83.6
21,2024-06-18 04:30:18,42,4,01578,404.50168,1,288.1,0.73,115.5,-14.8,12.2, 1.0, 1.7,34.07128,136.21439,0,0000,363.03,  0.00,327.70,351.80,  0.00,  1.86,  0.00,  0.00,7,990.1,18.6,84.0
22,2024-06-18 04:30:19,44,4,01580,404.50168,1,279.97,0.65,119.3,-13.8,12.2, 1.0, 1.7,34.07128,136.2144,0,0000,363.03,  0.00,327.70,351.80,  0.00,  2.11,217.48,  0.00,7,989.6,18.6,84.2
23,2024-06-18 04:30:20,46,4,01582,404.50168,1,270.19,0.59,125.8,-12.0,12.2, 1.1, 2.0,34.07128,136.21442,0,0000,363.03,  0.00,327.75,351.74,  0.00,  1.86,  0.00,  0.00,7,988.9,18.6,84.5
24,2024-06-18 04:30:21,48,4,01584,404.50168,1,261.14,0.63,129.5,-11.1,12.2, 1.1, 2.0,34.07128,136.21443,0,0000,363.03,  0.00,327.75,351.74,  0.00,  2.10,217.45,  0.00,7,988.5,18.6,84.8
25,2024-06-18 04:30:22,50,4,01586,404.50156,1,257.22,0.64,135.5,-11.1,11.1, 1.0, 1.7,34.07127,136.21443,0,0000,363.03,  0.00,327.71,351.68,  0.00,  1.86,  0.00,  0.00,7,987.8,18.6,85.2
26,2024-06-18 04:30:23,52,4,01588,404.50156,1,256.89,0.46,139.3,-11.1,12.2, 1.0, 1.7,34.07128,136.21443,0,0000,363.03,  0.00,327.71,351.68,  0.00,  2.11,217.45,  0.00,7,987.3,18.5,85.6
27,2024-06-18 04:30:24,54,4,01590,404.50156,1,244.3,0.42,144.4,-9.2,11.1, 1.2, 2.0,34.07127,136.21445,0,0000,363.03,  0.00,327.74,351.63,  0.00,  1.86,  0.00,  0.00,6,986.7,18.5,85.9
28,2024-06-18 04:30:25,56,4,01592,404.50156,1,228.27,0.46,148.3,-7.4,11.1, 1.0, 1.7,34.07127,136.21447,0,0000,363.03,  0.00,327.74,351.63,  0.00,  2.11,217.39,  0.00,7,986.3,18.5,86.1
29,2024-06-18 04:30:26,58,4,01594,404.50156,1,215.55,0.44,152.8,-7.4,11.1, 1.0, 1.7,34.07127,136.21447,0,0000,363.03,  0.00,327.72,351.57,  0.00,  1.86,  0.00,  0.00,7,985.8,18.3,86.4
30,2024-06-18 04:30:27,60,4,01596,404.50156,1,199.51,0.37,156.8,-7.4,11.1, 1.0, 1.7,34.07127,136.21447,0,0000,363.03,  0.00,327.72,351.57,  0.00,  2.10,217.50,  0.00,7,985.3,18.4,86.6
31,2024-06-18 04:30:28,62,4,01598,404.50156,1,186.64,0.37,161.1,-8.3,10.0, 1.0, 1.7,34.07126,136.21446,0,0000,363.03,  0.00,327.76,351.51,  0.00,  1.86,  0.00,  0.00,7,984.8,18.3,86.9
32,2024-06-18 04:30:29,64,4,01600,404.50156,1,183.52,0.4,165.4,-9.2,7.8, 1.2, 2.0,34.07124,136.21445,0,0000,363.03,  0.00,327.76,351.51,  0.00,  2.10,217.54,  0.00,6,984.4,18.3,87.2
33,2024-06-18 04:30:30,66,4,01602,404.50156,1,180.83,0.44,169.6,-11.1,5.5, 1.0, 1.7,34.07122,136.21443,0,0000,363.03,  0.00,327.70,351.47,  0.00,  1.86,  0.00,  0.00,7,983.9,18.3,87.4
34,2024-06-18 04:30:31,68,4,01604,404.50156,1,185.42,0.46,174.0,-12.9,7.8, 1.0, 1.7,34.07124,136.21441,0,0000,363.03,  0.00,327.70,351.47,  0.00,  2.10,217.56,  0.00,7,983.4,18.3,87.7
35,2024-06-18 04:30:32,70,4,01606,404.50156,1,191.2,0.48,178.3,-13.8,8.9, 1.0, 1.7,34.07125,136.2144,0,0000,363.03,  0.00,327.68,351.41,  0.00,  1.86,  0.00,  0.00,7,982.9,18.3,87.9
36,2024-06-18 04:30:33,72,4,01608,404.50156,1,200.11,0.46,182.8,-12.0,8.9, 1.0, 1.7,34.07125,136.21442,0,0000,363.03,  0.00,327.68,351.41,  0.00,  2.10,217.64,  0.00,7,982.4,18.3,88.1
37,2024-06-18 04:30:34,74,4,01610,404.50156,1,199.09,0.51,186.9,-12.0,6.7, 1.0, 1.7,34.07123,136.21442,0,0000,363.03,  0.00,327.71,351.36,  0.00,  1.86,  0.00,  0.00,7,981.9,18.2,88.3
38,2024-06-18 04:30:35,76,4,01612,404.50156,1,198.29,0.6,191.5,-13.8,4.4, 1.0, 1.7,34.07121,136.2144,0,0000,363.03,  0.00,327.71,351.36,  0.00,  2.10,217.75,  0.00,7,981.4,18.2,88.6
39,2024-06-18 04:30:36,78,4,01614,404.50156,1,197.17,0.68,195.6,-16.6,3.3, 1.0, 1.7,34.0712,136.21437,0,0000,363.03,  0.00,327.71,351.32,  0.00,  1.86,  0.00,  0.00,7,980.9,18.2,88.7
40,2024-06-18 04:30:37,80,4,01616,404.50156,1,196.5,0.76,200.2,-19.4,5.5, 1.0, 1.7,34.07122,136.21434,0,0000,363.03,  0.00,327.71,351.32,  0.00,  2.10,217.91,  0.00,7,980.4,18.2,88.8
41,2024-06-18 04:30:38,82,4,01618,404.50143,1,196.86,0.82,204.4,-19.4,6.7, 1.0, 1.7,34.07123,136.21434,0,0000,363.03,  0.00,327.72,351.29,  0.00,  1.86,  0.00,  0.00,7,979.9,18.3,88.9
42,2024-06-18 04:30:39,84,4,01620,404.50143,1,192.95,0.86,209.1,-17.5,7.8, 1.0, 1.7,34.07124,136.21436,0,0000,363.03,  0.00,327.72,351.29,  0.00,  2.10,218.08,  0.00,7,979.4,18.4,89.0
43,2024-06-18 04:30:40,86,4,01622,404.50143,1,190.25,0.89,213.4,-18.5,10.0, 1.0, 1.7,34.07126,136.21435,0,0000,363.03,  0.00,327.69,351.26,  0.00,  1.86,  0.00,  0.00,7,978.9,18.4,89.2
44,2024-06-18 04:30:41,88,4,01624,404.50156,1,190.12,0.93,218.2,-20.3,10.0, 1.0, 1.7,34.07126,136.21433,0,0000,363.02,  0.00,327.69,351.26,  0.00,  2.10,218.12,  0.00,7,978.3,18.4,89.4
45,2024-06-18 04:30:42,90,4,01626,404.50156,1,189.6,0.97,222.6,-21.2,10.0, 1.0, 1.7,34.07126,136.21432,0,0000,363.02,  0.00,327.74,351.25,  0.00,  1.86,  0.00,  0.00,7,977.8,18.4,89.4
46,2024-06-18 04:30:43,92,4,01628,404.50156,1,190.94,0.96,227.6,-20.3,10.0, 1.0, 1.7,34.07126,136.21433,0,0000,363.02,  0.00,327.74,351.25,  0.00,  2.10,218.19,  0.00,7,977.3,18.4,89.3
47,2024-06-18 04:30:44,94,4,01630,404.50156,1,190.61,0.95,232.1,-20.3,8.9, 1.0, 1.7,34.07125,136.21433,0,0000,363.02,  0.00,327.69,351.23,  0.00,  1.86,  0.00,  0.00,7,976.8,18.4,89.2
48,2024-06-18 04:30:45,96,4,01632,404.50156,1,193.22,0.91,237.2,-20.3,10.0, 1.0, 1.7,34.07126,136.21433,0,0000,363.02,  0.00,327.69,351.23,  0.00,  2.10,218.23,  0.00,7,976.2,18.4,89.2
49,2024-06-18 04:30:46,98,4,01634,404.50156,1,193.85,0.9,241.8,-21.2,10.0, 1.0, 1.7,34.07126,136.21432,0,0000,363.02,  0.00,327.68,351.21,  0.00,  1.86,  0.00,  0.00,7,975.7,18.4,89.2
50,2024-06-18 04:30:47,100,4,01636,404.50156,1,200.43,0.88,247.0,-20.3,12.2, 1.0, 1.7,34.07128,136.21433,0,0000,363.03,  0.00,327.68,351.21,  0.00,  2.10,218.42,  0.00,7,975.1,18.4,89.2
51,2024-06-18 04:30:48,102,4,01638,404.50156,1,202.39,0.88,251.7,-18.5,13.3, 1.0, 1.7,34.07129,136.21435,0,0000,363.03,  0.00,327.71,351.19,  0.00,  1.86,  0.00,  0.00,7,974.5,18.3,89.2
52,2024-06-18 04:30:49,104,4,01640,404.50156,1,207.54,0.83,256.9,-16.6,14.4, 1.0, 1.7,34.0713,136.21437,0,0000,363.03,  0.00,327.71,351.19,  0.00,  2.10,218.76,  0.00,7,973.9,18.3,89.2
53,2024-06-18 04:30:50,106,4,01642,404.50156,1,208.83,0.84,261.6,-17.5,14.4, 1.0, 1.7,34.0713,136.21436,0,0000,363.03,  0.00,327.72,351.18,  0.00,  1.86,  0.00,  0.00,7,973.4,18.3,89.2
54,2024-06-18 04:30:51,108,4,01644,404.50156,1,213.61,0.77,266.7,-18.5,15.5, 1.0, 1.7,34.07131,136.21435,0,0000,363.02,  0.00,327.72,351.18,  0.00,  2.09,218.87,  0.00,7,972.8,18.2,89.3
55,2024-06-18 04:30:52,110,4,01646,404.50168,1,215.6,0.78,271.5,-18.5,16.6, 1.0, 1.7,34.07132,136.21435,0,0000,363.02,  0.00,327.71,351.16,  0.00,  1.86,  0.00,  0.00,7,972.3,18.2,89.3
56,2024-06-18 04:30:53,112,4,01648,404.50168,1,221.24,0.76,276.6,-18.5,20.0, 1.0, 1.7,34.07135,136.21435,0,0000,363.02,  0.00,327.71,351.16,  0.00,  2.10,218.95,  0.00,7,971.7,18.2,89.4
57,2024-06-18 04:30:54,114,4,01650,404.50168,1,223.22,0.76,281.4,-17.5,23.3, 1.0, 1.7,34.07138,136.21436,0,0000,363.02,  0.00,327.68,351.14,  0.00,  1.86,  0.00,  0.00,7,971.2,18.1,89.4
58,2024-06-18 04:30:55,116,4,01652,404.50168,1,229.05,0.78,286.4,-18.5,24.4, 1.0, 1.7,34.07139,136.21435,0,0000,363.02,  0.00,327.68,351.14,  0.00,  2.09,219.31,  0.00,7,970.6,18.1,89.6
59,2024-06-18 04:30:56,118,4,01654,404.50168,1,230.68,0.78,291.3,-20.3,24.4, 1.0, 1.7,34.07139,136.21433,0,0000,363.02,  0.00,327.73,351.12,  0.00,  1.86,  0.00,  0.00,7,970.1,18.0,89.7
60,2024-06-18 04:30:57,120,4,01656,404.50168,1,235.22,0.75,296.3,-22.2,26.6, 1.0, 1.7,34.07141,136.21431,0,0000,363.02,  0.00,327.73,351.12,  0.00,  2.09,219.52,  0.00,7,969.5,18.0,89.7
61,2024-06-18 04:30:58,122,4,01658,404.50168,1,237.19,0.74,301.2,-22.2,28.8, 1.0, 1.7,34.07143,136.21431,0,0000,363.02,  0.00,327.71,351.10,  0.00,  1.86,  0.00,  0.00,7,968.9,17.9,89.6
62,2024-06-18 04:30:59,124,4,01660,404.50168,1,238.41,0.72,306.1,-21.2,31.1, 1.0, 1.7,34.07145,136.21432,0,0000,363.02,  0.00,327.71,351.10,  0.00,  2.09,219.58,  0.00,7,968.4,17.9,89.5
63,2024-06-18 04:31:00,126,4,01662,404.50168,1,239.52,0.7,311.1,-21.2,32.2, 1.0, 1.7,34.07146,136.21432,0,0000,363.02,  0.00,327.77,351.07,  0.00,  1.86,  0.00,  0.00,7,967.8,17.9,89.4
64,2024-06-18 04:31:01,128,4,01664,404.50168,1,242.53,0.69,316.2,-19.4,33.3, 1.0, 1.7,34.07147,136.21434,0,0000,363.02,  0.00,327.77,351.07,  0.00,  2.09,219.97,  0.00,7,967.3,17.9,89.5
65,2024-06-18 04:31:02,130,4,01666,404.50168,1,246.14,0.7,321.2,-19.4,35.5, 1.0, 1.7,34.07149,136.21434,0,0000,363.02,  0.00,327.68,351.05,  0.00,  1.86,  0.00,  0.00,7,966.7,17.8,89.6
66,2024-06-18 04:31:03,132,4,01668,404.50168,1,247.41,0.7,326.4,-18.5,36.6, 1.0, 1.7,34.0715,136.21435,0,0000,363.02,  0.00,327.68,351.05,  0.00,  2.09,220.16,  0.00,7,966.1,17.7,89.8
67,2024-06-18 04:31:04,134,4,01670,404.50168,1,250.22,0.69,331.6,-18.5,37.7, 1.0, 1.7,34.07151,136.21435,0,0000,363.02,  0.00,327.73,351.02,  0.00,  1.86,  0.00,  0.00,7,965.5,17.6,90.0
68,2024-06-18 04:31:05,136,4,01672,404.50168,1,254.03,0.67,336.7,-18.5,37.7, 1.0, 1.7,34.07151,136.21435,0,0000,363.15,  0.00,327.73,351.02,  0.00,  2.09,220.23,  0.00,7,964.9,17.5,90.1
69,2024-06-18 04:31:06,138,4,01674,404.50168,1,256.22,0.69,341.9,-18.5,36.6, 1.0, 1.7,34.0715,136.21435,0,0000,363.15,  0.00,327.67,350.98,  0.00,  1.86,  0.00,  0.00,7,964.3,17.5,90.2
70,2024-06-18 04:31:07,140,4,01676,404.50168,1,258.65,0.73,347.1,-17.5,36.6, 1.0, 1.7,34.0715,136.21436,0,0000,363.02,  0.00,327.67,350.98,  0.00,  2.09,220.48,  0.00,7,963.7,17.6,90.2
71,2024-06-18 04:31:08,142,4,01678,404.50168,1,262.4,0.74,352.3,-16.6,35.5, 1.0, 1.7,34.07149,136.21437,0,0000,363.02,  0.00,327.73,350.95,  0.00,  1.86,  0.00,  0.00,7,963.1,17.5,90.2
72,2024-06-18 04:31:09,144,4,01680,404.50168,1,266.28,0.76,357.5,-14.8,35.5, 1.0, 1.7,34.07149,136.21439,0,0000,363.02,  0.00,327.73,350.95,  0.00,  2.09,220.72,  0.00,7,962.6,17.5,90.3
73,2024-06-18 04:31:10,146,4,01682,404.50168,1,269.93,0.74,362.7,-12.9,34.4, 1.0, 1.7,34.07148,136.21441,0,0000,363.02,  0.00,327.69,350.92,  0.00,  1.86,  0.00,  0.00,7,962.0,17.4,90.4
74,2024-06-18 04:31:11,148,4,01684,404.50168,1,273.08,0.76,368.0,-9.2,34.4, 1.0, 1.7,34.07148,136.21445,0,0000,363.02,  0.00,327.69,350.92,  0.00,  2.09,220.81,  0.00,7,961.4,17.4,90.4
75,2024-06-18 04:31:12,150,4,01686,404.50168,1,274.68,0.78,373.3,-6.5,33.3, 1.0, 1.7,34.07147,136.21448,0,0000,363.02,  0.00,327.68,350.90,  0.00,  1.86,  0.00,  0.00,7,960.8,17.4,90.5
76,2024-06-18 04:31:13,152,4,01688,404.50168,1,276.59,0.81,378.6,-5.5,32.2, 1.0, 1.7,34.07146,136.21449,0,0000,363.02,  0.00,327.68,350.90,  0.00,  2.09,220.92,  0.00,7,960.2,17.5,90.5
77,2024-06-18 04:31:14,154,4,01690,404.50168,1,279.28,0.85,383.9,-5.5,31.1, 1.0, 1.7,34.07145,136.21449,0,0000,363.02,  0.00,327.75,350.87,  0.00,  1.86,  0.00,  0.00,7,959.6,17.5,90.5
78,2024-06-18 04:31:15,156,4,01692,404.50168,1,283.27,0.86,389.3,-5.5,29.9, 1.0, 1.7,34.07144,136.21449,0,0000,363.02,  0.00,327.75,350.87,  0.00,  2.09,221.27,  0.00,7,959.0,17.4,90.6
79,2024-06-18 04:31:16,158,4,01694,404.50168,1,287.91,0.87,394.6,-3.7,29.9, 1.0, 1.7,34.07144,136.21451,0,0000,363.02,  0.00,327.70,350.85,  0.00,  1.86,  0.00,  0.00,7,958.4,17.4,90.7
80,2024-06-18 04:31:17,160,4,01696,404.50168,1,292.68,0.86,400.0,-1.8,27.7, 1.0, 1.7,34.07142,136.21453,0,0000,363.02,  0.00,327.70,350.85,  0.00,  2.09,221.45,  0.00,7,957.8,17.3,90.8
81,2024-06-18 04:31:18,162,4,01698,404.50168,1,297.67,0.89,405.4,-0.9,24.4, 1.0, 1.7,34.07139,136.21454,0,0000,363.02,  0.00,327.74,350.83,  0.00,  1.86,  0.00,  0.00,7,957.2,17.3,90.8
82,2024-06-18 04:31:19,164,4,01700,404.50168,1,302.72,0.89,410.8,0.9,23.3, 1.0, 1.7,34.07138,136.21456,0,0000,363.02,  0.00,327.74,350.83,  0.00,  2.08,221.61,  0.00,7,956.6,17.2,90.9
83,2024-06-18 04:31:20,166,4,01702,404.50168,1,306.11,0.9,416.2,2.8,23.3, 1.0, 1.7,34.07138,136.21458,0,0000,363.02,  0.00,327.73,350.80,  0.00,  1.86,  0.00,  0.00,7,956.0,17.2,90.9
84,2024-06-18 04:31:21,168,4,01704,404.50168,1,309.84,0.9,421.6,3.7,21.1, 1.0, 1.7,34.07136,136.21459,0,0000,363.02,  0.00,327.73,350.80,  0.00,  2.09,221.91,  0.00,7,955.4,17.2,90.9
85,2024-06-18 04:31:22,170,4,01706,404.50168,1,313.67,0.9,427.0,5.5,20.0, 1.0, 1.7,34.07135,136.21461,0,0000,363.02,  0.00,327.71,350.77,  0.00,  1.86,  0.00,  0.00,7,954.8,17.2,90.8
86,2024-06-18 04:31:23,172,4,01708,404.50168,1,317.96,0.96,432.4,9.2,18.9, 1.0, 1.7,34.07134,136.21465,0,0000,363.02,  0.00,327.71,350.77,  0.00,  2.08,222.02,  0.00,7,954.2,17.2,90.7
87,2024-06-18 04:31:24,174,4,01710,404.50168,1,322.78,1.03,437.9,12.0,17.7, 1.0, 1.7,34.07133,136.21468,0,0000,363.02,  0.00,327.68,350.75,  0.00,  1.86,  0.00,  0.00,7,953.5,17.2,90.7
88,2024-06-18 04:31:25,176,4,01712,404.50168,1,326.37,1.14,443.3,12.9,17.7, 1.0, 1.7,34.07133,136.21469,0,0000,363.02,  0.00,327.68,350.75,  0.00,  2.08,222.12,  0.00,7,952.9,17.2,90.8
89,2024-06-18 04:31:26,178,4,01714,404.50168,1,329.81,1.25,448.7,13.8,16.6, 1.0, 1.7,34.07132,136.2147,0,0000,363.02,  0.00,327.76,350.73,  0.00,  1.86,  0.00,  0.00,7,952.3,17.1,91.0
90,2024-06-18 04:31:27,180,4,01716,404.50168,1,333.61,1.34,454.1,14.8,15.5, 1.0, 1.7,34.07131,136.21471,0,0000,363.02,  0.00,327.76,350.73,  0.00,  2.08,222.38,  0.00,7,951.7,17.1,91.2
91,2024-06-18 04:31:28,182,4,01718,404.50168,1,337.32,1.42,459.6,15.7,15.5, 1.0, 1.7,34.07131,136.21472,0,0000,363.02,  0.00,327.72,350.69,  0.00,  1.86,  0.00,  0.00,7,951.1,17.0,91.4
92,2024-06-18 04:31:29,184,4,01720,404.50168,1,340.85,1.49,465.0,16.6,15.5, 1.0, 1.7,34.07131,136.21473,0,0000,363.02,  0.00,327.72,350.69,  0.00,  2.08,222.65,  0.00,7,950.5,16.9,91.4
93,2024-06-18 04:31:30,186,4,01722,404.50168,1,343.31,1.57,470.4,16.6,15.5, 1.0, 1.7,34.07131,136.21473,0,0000,363.02,  0.00,327.72,350.66,  0.00,  1.86,  0.00,  0.00,7,949.9,17.0,91.5
94,2024-06-18 04:31:31,188,4,01724,404.50168,1,345.13,1.67,475.8,17.5,13.3, 1.0, 1.7,34.07129,136.21474,0,0000,363.02,  0.00,327.72,350.66,  0.00,  2.08,222.79,  0.00,7,949.3,17.0,91.6
95,2024-06-18 04:31:32,190,4,01726,404.50168,1,345.7,1.79,481.1,20.3,12.2, 0.9, 1.6,34.07128,136.21477,0,0000,363.02,  0.00,327.73,350.63,  0.00,  1.86,  0.00,  0.00,8,948.7,17.0,91.8
96,2024-06-18 04:31:33,192,4,01728,404.50168,1,345.93,1.92,486.5,21.2,12.2, 0.9, 1.6,34.07128,136.21478,0,0000,363.02,  0.00,327.73,350.63,  0.00,  2.08,223.15,  0.00,8,948.1,17.0,92.0
97,2024-06-18 04:31:34,194,4,01730,404.50168,1,347.97,2.02,491.8,22.2,11.1, 0.9, 1.6,34.07127,136.21479,0,0000,363.02,  0.00,327.71,350.60,  0.00,  1.86,  0.00,  0.00,8,947.5,16.9,92.1
98,2024-06-18 04:31:35,196,4,01732,404.50168,1,349.16,2.11,497.1,23.1,7.8, 0.9, 1.6,34.07124,136.2148,0,0000,363.02,  0.00,327.71,350.60,  0.00,  2.08,223.36,  0.00,8,946.9,16.9,92.2
99,2024-06-18 04:31:36,198,4,01734,404.50168,1,349.55,2.19,502.3,23.1,6.7, 0.9, 1.6,34.07123,136.2148,0,0000,363.02,  0.00,327.68,350.57,  0.00,  1.86,  0.00,  0.00,8,946.4,16.8,92.3
100,2024-06-18 04:31:37,200,4,01736,404.50168,1,350.25,2.25,507.6,23.1,7.8, 0.9, 1.6,34.07124,136.2148,0,0000,363.02,  0.00,327.68,350.57,  0.00,  2.08,223.58,  0.00,8,945.8,16.7,92.4
101,2024-06-18 04:31:38,202,4,01738,404.50168,1,351.0,2.31,512.8,24.0,6.7, 0.9, 1.6,34.07123,136.21481,0,0000,363.02,  0.00,327.71,350.53,  0.00,  1.86,  0.00,  0.00,8,945.2,16.7,92.5
102,2024-06-18 04:31:39,204,4,01740,404.50168,1,352.12,2.39,518.0,24.9,5.5, 0.9, 1.6,34.07122,136.21482,0,0000,363.02,  0.00,327.71,350.53,  0.00,  2.08,223.88,  0.00,8,944.6,16.6,92.6
103,2024-06-18 04:31:40,206,4,01742,404.50168,1,352.76,2.47,523.2,24.0,3.3, 0.9, 1.6,34.0712,136.21481,0,000c,363.02,  0.00,327.76,350.50,  0.00,  1.86,------,------,8,,,
104,2024-06-18 04:31:41,208,4,01744,404.50168,1,353.02,2.55,528.3,24.0,2.2, 0.9, 1.6,34.07119,136.21481,0,0000,363.02,  0.00,327.76,350.50,  0.00,  2.08,224.10,  0.00,8,943.5,16.7,93.0
105,2024-06-18 04:31:42,210,4,01746,404.50168,1,354.48,2.62,533.5,23.1,1.1, 0.9, 1.6,34.07118,136.2148,0,0000,363.02,  0.00,327.71,350.47,  0.00,  1.86,  0.00,  0.00,8,942.9,16.7,93.0
106,2024-06-18 04:31:43,212,4,01748,404.50168,1,356.5,2.67,538.7,22.2,-1.1, 0.9, 1.6,34.07116,136.21479,0,0000,363.01,  0.00,327.71,350.47,  0.00,  2.08,224.27,  0.00,8,942.3,16.7,93.0
107,2024-06-18 04:31:44,214,4,01750,404.50168,1,358.15,2.74,543.8,23.1,-4.4, 0.9, 1.6,34.07113,136.2148,0,0000,363.01,  0.00,327.74,350.44,  0.00,  1.86,  0.00,  0.00,8,941.7,16.9,92.8
108,2024-06-18 04:31:45,216,4,01752,404.50168,1,358.81,2.8,548.9,23.1,-7.8, 0.9, 1.6,34.0711,136.2148,0,0000,363.01,  0.00,327.74,350.44,  0.00,  2.07,224.60,  0.00,8,941.2,17.0,92.6
